Date,Open,High,Low,Close,Adjusted_close,Volume
2010-05-24,101.37,101.98,100.53,100.68,77.6925,16543605
2010-05-25,98.53,100.57,97.75,100.46,77.5227,25172169
2010-05-26,100.88,101.8,99.52,99.68,76.9208,18505057
2010-05-27,101.44,102.73,101.07,102.72,79.2667,18333915
2010-05-28,102.59,102.63,101.04,101.47,78.3021,19455951
2010-06-01,100.67,102.29,100.23,100.32,77.4147,17013842
2010-06-02,100.86,102.65,100.41,102.61,79.1818,14884630
2010-06-03,102.99,103.2599,101.84,102.69,79.2435,11858469
2010-06-04,100.97,101.18,99,99.44,76.7356,20050268
2010-06-07,99.66,99.92,98.201,98.268,75.8312,13694513
2010-06-08,98.36,99.67,97.7,99.44,76.7356,25095574
2010-06-09,99.98,100.78,98.8,99.15,76.5118,16083566
2010-06-10,100.6,101.98,100.6,101.88,78.6185,13826568
2010-06-11,101.07,102.35,101.02,102.31,78.9503,9072558
2010-06-14,102.99,103.49,102.04,102.14,78.8191,8996320
2010-06-15,102.81,104.29,102.099,104.17,80.3856,9404700
2010-06-16,103.69,104.48,103.52,104.29,80.4782,9603832
2010-06-17,104.51,104.62,103.38,104.56,80.6866,9746017
2010-06-18,104.51,104.84,104.23,104.49,80.7792,6894762
2010-06-21,105.73,105.96,103.96,104.45,80.7483,10260763
2010-06-22,104.5,104.94,102.84,102.93,79.5732,11925292
2010-06-23,103.08,103.68,102.27,102.99,79.6196,12969000
2010-06-24,102.51,102.64,101.3,101.559,78.5133,13411567
2010-06-25,101.8,102.0301,100.83,101.72,78.6377,10896573
2010-06-28,101.69,102.05,101.04,101.44,78.4213,6771958
2010-06-29,100.19,100.23,98.13,98.73,76.3262,16676808
2010-06-30,98.51,99.13,97.59,97.73,75.5532,13389003
2010-07-01,97.75,98,96.26,97.34,75.2517,18565153
2010-07-02,97.53,97.74,96.17,96.87,74.8883,11307412
2010-07-06,97.99,98.62,96.61,97.45,75.3367,10252502
2010-07-07,97.54,100.37,97.5,100.29,77.5322,12256174
2010-07-08,100.9,101.51,100.4,101.51,78.4754,9461142
2010-07-09,101.46,102.13,101.28,102.11,78.9392,7378934
2010-07-12,101.85,102.3,101.55,102.25,79.0475,6613550
2010-07-13,103.22,104.18,103.17,103.73,80.1916,9339099
2010-07-14,103.53,104.09,103.12,103.75,80.2071,8757825
2010-07-15,103.72,103.88,102.49,103.7,80.1684,11501307
2010-07-16,103.01,103.11,100.83,101.01,78.1584,12219616
2010-07-19,101.41,101.9,100.76,101.62,78.6304,7289475
2010-07-20,100.1,102.4,100.04,102.33,79.1798,9204473
2010-07-21,102.67,102.7,100.72,101.23,78.3287,10812935
2010-07-22,102.25,103.71,102.22,103.25,79.8917,10389232
2010-07-23,103.11,104.5,102.92,104.27,80.6809,13384177
2010-07-26,104.41,105.33,104.21,105.26,81.4469,9043156
2010-07-27,105.75,105.84,105,105.44,81.5862,10259738
2010-07-28,105.24,105.55,104.69,105.09,81.3154,7161286
2010-07-29,105.66,105.93,103.92,104.67,80.9904,11633280
2010-07-30,103.8,105.13,103.54,104.7,81.0136,11705921
2010-08-02,106.08,106.988,105.88,106.73,82.5844,6852959
2010-08-03,106.48,106.83,106.06,106.39,82.3213,5440015
2010-08-04,106.65,107.15,106.38,106.96,82.7624,7293330
2010-08-05,106.43,106.88,106.23,106.88,82.7005,3635388
2010-08-06,105.92,106.73,105.31,106.69,82.5534,7524991
2010-08-09,107,107.3741,106.64,107.12,82.8862,3723692
2010-08-10,106.36,107.18,105.67,106.66,82.5302,8437298
2010-08-11,105.19,105.21,103.91,104.13,80.5726,9496137
2010-08-12,102.85,103.869,102.78,103.45,80.0464,14562737
2010-08-13,103.21,103.7959,103.1,103.35,79.969,6483668
2010-08-16,102.81,103.59,102.38,103.28,79.9149,5820500
2010-08-17,103.99,105.1181,103.67,104.33,80.7273,5463800
2010-08-18,104.26,105.11,103.68,104.57,80.913,6346230
2010-08-19,104.08,104.31,102.55,103.06,79.7447,8884734
2010-08-20,102.43,102.48,101.47,102.14,79.3277,8548639
2010-08-23,102.54,103.0501,101.7,101.76,79.0325,5552355
2010-08-24,100.73,101.15,99.91,100.4,77.9763,9552891
2010-08-25,99.91,100.98,99.37,100.61,78.1394,9741121
2010-08-26,100.96,101.06,99.6701,99.929,77.6105,8262998
2010-08-27,100.53,101.6301,99.4,101.58,78.8927,10432365
2010-08-30,101.23,101.54,100.16,100.17,77.7977,4731138
2010-08-31,99.89,100.85,99.52,100.2,77.821,10529502
2010-09-01,101.36,102.9,101.33,102.8,79.8403,8515595
2010-09-02,102.91,103.29,102.62,103.28,80.2131,3787349
2010-09-03,104.22,104.63,103.2929,104.579,81.2219,6282641
2010-09-07,104.16,104.29,103.41,103.56,80.4305,4208302
2010-09-08,103.71,104.4,103.68,103.98,80.7567,5743139
2010-09-09,104.98,105,103.97,104.25,80.9664,4403845
2010-09-10,104.42,104.82,104.15,104.78,81.378,3524027
2010-09-13,105.65,105.86,105.06,105.67,82.0693,4944842
2010-09-14,105.48,106.07,105.17,105.44,81.8906,5079873
2010-09-15,105.2,106.06,104.98,105.94,82.279,4382559
2010-09-16,105.67,106.24,105.4,106.19,82.4731,5452389
2010-09-17,106.35,106.49,105.65,106.07,82.5281,7777996
2010-09-20,106.4,107.7201,106.2,107.52,83.6562,5261264
2010-09-21,107.54,108.31,107.17,107.62,83.734,8385321
2010-09-22,107.56,108.04,107.08,107.4,83.5629,5594987
2010-09-23,106.64,107.62,106.41,106.67,82.9949,7549311
2010-09-24,107.77,108.66,107.67,108.57,84.4732,5336370
2010-09-27,108.57,108.73,108.08,108.19,84.1775,3990299
2010-09-28,108.36,108.87,107.3,108.56,84.4654,7873055
2010-09-29,108.35,108.71,108,108.31,84.2709,6283222
2010-09-30,108.91,109.52,107.47,107.91,83.9597,11671677
2010-10-01,108.55,108.7278,107.84,108.32,84.2787,5989239
2010-10-04,108.16,108.55,107.07,107.57,83.6951,5564017
2010-10-05,108.41,109.68,108.27,109.4,85.119,6496564
2010-10-06,109.44,109.83,109.2701,109.77,85.4068,7220842
2010-10-07,110.09,110.11,109.01,109.6,85.2746,5286301
2010-10-08,109.66,110.41,109.3799,110.16,85.7103,4813704
2010-10-11,110.29,110.4,109.875,110.26,85.7881,3527533
2010-10-12,109.93,110.63,109.21,110.26,85.7881,5379856
2010-10-13,110.82,111.6401,110.66,111.06,86.4105,6922364
2010-10-14,111.05,111.23,110.3099,111.07,86.4183,8978738
2010-10-15,111.43,111.47,110.11,110.68,86.1869,9378260
2010-10-18,110.68,111.59,110.55,111.01,86.4439,4437440
2010-10-19,110.29,110.68,109.17,109.84,85.5328,9258604
2010-10-20,110.09,111.58,109.8186,111.09,86.5062,7394606
2010-10-21,111.58,112.21,110.7,111.54,86.8566,6982844
2010-10-22,111.59,111.68,111.15,111.36,86.7164,3550447
2010-10-25,111.9,112.55,111.6573,111.71,86.989,6127621
2010-10-26,111.2,111.91,110.93,111.76,87.0279,5371860
2010-10-27,111.12,111.46,110.26,111.31,86.6775,7612757
2010-10-28,111.77,111.8601,110.58,111.1,86.5139,5658832
2010-10-29,111.02,111.38,110.81,111.31,86.6775,5972214
2010-11-01,111.68,112.51,110.67,111.32,86.6853,9428432
2010-11-02,112.01,112.28,111.85,111.88,87.1213,4073521
2010-11-03,112.07,112.37,111.06,112.3,87.4484,10113076
2010-11-04,113.31,114.52,113.2351,114.43,89.107,9356702
2010-11-05,114.45,114.63,114.05,114.54,89.1927,6348557
2010-11-08,114.14,114.35,113.78,114.22,88.9435,4081641
2010-11-09,114.38,114.41,113.23,113.69,88.5308,5847288
2010-11-10,113.62,113.89,112.76,113.73,88.5619,9956860
2010-11-11,112.9,113.26,112.53,113.08,88.0558,5517804
2010-11-12,112.46,112.99,111.65,112.16,87.3394,8696651
2010-11-15,112.32,113.03,112.18,112.2499,87.4094,6610651
2010-11-16,111.59,111.74,110.07,110.5,86.0467,9552218
2010-11-17,110.64,110.79,110.26,110.44,86,5566697
2010-11-18,111.36,112.37,111.35,112.15,87.3316,7162007
2010-11-19,111.66,112.06,111.1801,112.01,87.5034,4475442
2010-11-22,111.55,111.86,110.54,111.82,87.3549,6815643
2010-11-23,110.78,110.81,109.9,110.39,86.2378,6622796
2010-11-24,111,111.96,111,111.85,87.3784,4298912
2010-11-26,110.94,111.35,110.67,110.9,86.6362,2330192
2010-11-29,110.26,110.86,109.4,110.65,86.4409,6044572
2010-11-30,109.67,110.76,109.56,110.17,86.0659,8064810
2010-12-01,111.68,112.9,111.59,112.67,88.019,7314785
2010-12-02,112.77,113.87,112.75,113.74,88.8549,6150521
2010-12-03,113.34,114.02,113.31,113.94,89.0111,4552880
2010-12-06,113.78,114.05,113.63,113.74,88.8549,6181089
2010-12-07,114.62,114.71,113.67,113.73,88.8471,7621060
2010-12-08,113.7,114.08,113.45,113.89,88.972,6518668
2010-12-09,114.35,114.39,113.51,113.92,88.9955,5239203
2010-12-10,114.1,114.34,113.77,114.29,89.2845,8295771
2010-12-13,114.67,115.0303,114.43,114.49,89.4408,4763178
2010-12-14,114.63,115.38,114.59,115.01,89.847,5215945
2010-12-15,114.91,115.44,114.68,114.89,89.7533,5858984
2010-12-16,114.99,115.39,114.42,115.24,90.0267,8115782
2010-12-17,114.93,114.99,114.48,114.95,90.0053,4622379
2010-12-20,115.14,115.15,114.38,114.75,89.8487,6742675
2010-12-21,115.11,115.46,114.99,115.31,90.2872,4785214
2010-12-22,115.35,115.66,115.25,115.58,90.4986,3488310
2010-12-23,115.51,115.79,115.4,115.73,90.616,3578796
2010-12-27,115.36,115.6399,115.1494,115.54,90.4673,4139074
2010-12-28,115.77,115.88,115.34,115.79,90.663,4738561
2010-12-29,115.71,115.98,115.62,115.65,90.7475,6626978
2010-12-30,115.53,115.71,115.2641,115.45,90.5906,6599480
2010-12-31,115.32,115.73,115.04,115.63,90.7318,3725832
2011-01-03,116.41,116.86,116.36,116.41,91.3439,9112030
2011-01-04,116.71,116.73,116.11,116.64,91.5243,9781328
2011-01-05,116.46,117.19,116.3,117.04,91.8382,7568745
2011-01-06,117.14,117.19,116.5,116.78,91.6342,7163153
2011-01-07,116.91,117.1,115.82,116.57,91.4694,9250636
2011-01-10,116.16,116.34,115.56,116.2,91.1791,6166684
2011-01-11,116.63,116.86,116.17,116.55,91.4537,5124155
2011-01-12,117.15,117.65,117.01,117.4,92.1207,5259524
2011-01-13,117.37,117.38,116.82,117.2,91.9638,6066178
2011-01-14,116.88,117.77,116.8045,117.69,92.3482,5886228
2011-01-18,117.76,118.43,117.74,118.23,92.772,4665972
2011-01-19,118.35,118.49,117.86,118.158,92.7155,9080235
2011-01-20,117.84,118.34,117.33,118.12,92.6857,10935590
2011-01-21,118.71,118.8,117.9672,118.46,93.0658,9669367
2011-01-24,118.36,119.58,118.34,119.56,93.93,12307690
2011-01-25,119.3,119.59,118.71,119.49,93.875,10481536
2011-01-26,119.55,119.94,119.34,119.61,93.9693,9163260
2011-01-27,119.62,119.93,119.45,119.64,93.9929,7393740
2011-01-28,119.66,119.86,117.76,118.02,92.7202,17160027
2011-01-31,118.25,118.65,117.882,118.6,93.1758,8967974
2011-02-01,119.16,120.23,119.08,120.09,94.3464,7632691
2011-02-02,119.89,120.32,119.89,120.1,94.3543,4234400
2011-02-03,120.03,120.57,119.56,120.37,94.5664,6339089
2011-02-04,120.37,120.69,120.02,120.69,94.8178,5192904
2011-02-07,120.88,121.65,120.85,121.35,95.3363,7321777
2011-02-08,121.45,122.22,121.33,122.14,95.957,6034547
2011-02-09,122.11,122.4,121.75,122.28,96.0669,7682006
2011-02-10,121.77,122.25,121.43,122.17,95.9805,7202128
2011-02-11,121.82,122.76,121.71,122.65,96.3576,6895747
2011-02-14,122.49,122.71,122.3,122.61,96.3262,4097616
2011-02-15,122.34,122.37,121.88,122.2,96.0041,4862270
2011-02-16,122.49,123.06,122.37,122.88,96.5383,5681102
2011-02-17,122.65,123.34,122.57,123.16,96.7583,4857089
2011-02-18,122.97,123.64,122.82,123.6,97.3411,6320995
2011-02-22,122.87,123.28,121.49,121.89,95.9944,9844300
2011-02-23,121.67,121.7701,120.36,120.85,95.1753,14464621
2011-02-24,120.77,121.04,119.56,120.42,94.8367,12252652
2011-02-25,120.94,121.33,120.74,121.14,95.4037,5650147
2011-02-28,121.5,122.18,121.439,122.15,96.1991,5763490
2011-03-01,122.4,122.48,120.37,120.37,94.7973,9670985
2011-03-02,120.25,120.98,120,120.45,94.8603,8298936
2011-03-03,121.44,122.66,121.43,122.36,96.3645,7299984
2011-03-04,122.43,122.53,120.6,121.471,95.6644,10388908
2011-03-07,121.77,122.26,120.21,120.71,95.0651,8364040
2011-03-08,120.87,122.39,120.58,121.99,96.0731,8023925
2011-03-09,121.87,122.46,121.45,122.01,96.0889,7829871
2011-03-10,120.95,121.05,119.62,119.73,94.2933,15705819
2011-03-11,119.27,120.84,119.22,120.42,94.8367,10496959
2011-03-14,119.77,120.1125,118.92,119.85,94.3878,8039755
2011-03-15,117.1,119.1299,116.92,118.43,93.2695,14807917
2011-03-16,117.99,118.209,115.51,116.16,91.4817,16503797
2011-03-17,117.45,117.98,116.91,117.69,92.6867,7911764
2011-03-18,118.83,119.01,118,118.27,93.3227,10533636
2011-03-21,119.55,120.52,119.55,120.07,94.743,7619819
2011-03-22,120.15,120.24,119.77,119.92,94.6246,6370114
2011-03-23,119.68,120.9068,119.44,120.63,95.1849,6700725
2011-03-24,121.25,121.65,120.72,121.46,95.8398,4834919
2011-03-25,121.7,122.33,121.6,121.96,96.2343,6608182
2011-03-28,122.11,122.46,121.7,121.76,96.0765,2668452
2011-03-29,121.74,122.6,121.49,122.51,96.6683,6032066
2011-03-30,123,123.58,122.94,123.21,97.2206,4103246
2011-03-31,123.18,123.56,122.95,123.02,97.0707,4360531
2011-04-01,123.59,123.95,123.142,123.46,97.4179,5211318
2011-04-04,123.64,123.8368,123.45,123.76,97.6546,6280893
2011-04-05,123.52,124.14,123.26,123.65,97.5678,8526532
2011-04-06,124.21,124.36,123.8,124.17,97.9781,4248812
2011-04-07,124.04,124.25,123.111,123.91,97.773,6547654
2011-04-08,124.29,124.35,123.05,123.65,97.5678,6084013
2011-04-11,123.79,124.28,123.36,123.64,97.5599,5472757
2011-04-12,122.92,123.1,122.17,122.46,96.6288,5206679
2011-04-13,123.17,123.21,122.08,122.55,96.6999,4280156
2011-04-14,121.97,122.89,121.46,122.72,96.834,4339796
2011-04-15,122.88,123.42,122.45,123.19,97.2939,5305776
2011-04-18,121.83,121.8801,120.65,121.74,96.1487,10042987
2011-04-19,121.96,122.49,121.73,122.3899,96.662,5008449
2011-04-20,123.93,124.53,123.76,124.34,98.2021,6718821
2011-04-21,124.63,124.81,124.19,124.79,98.5575,4028466
2011-04-25,124.66,124.71,124.21,124.55,98.368,4443793
2011-04-26,124.79,125.88,124.65,125.7,99.2762,6238818
2011-04-27,125.88,126.87,125.67,126.69,100.0581,5709982
2011-04-28,126.56,127.54,126.54,127.42,100.6347,11794247
2011-04-29,127.56,128.12,127.54,128.04,101.1243,11425806
2011-05-02,128.6,128.63,127.62,127.84,100.9664,10523662
2011-05-03,127.76,128.18,127.269,127.82,100.9506,7716678
2011-05-04,127.67,127.76,126.51,126.97,100.2793,8266045
2011-05-05,126.58,126.84,125,125.64,99.2288,11365916
2011-05-06,126.73,127.44,125.8301,126.27,99.7264,9881152
2011-05-09,126.24,127.07,126.04,126.71,100.0739,5465495
2011-05-10,126.96,127.67,126.81,127.451,100.6591,4193043
2011-05-11,127.2001,127.25,125.74,126.31,99.758,7818727
2011-05-12,125.96,127.16,125.37,126.99,100.2951,6687140
2011-05-13,126.98,127.12,125.41,125.96,99.4816,6685370
2011-05-16,125.57,126.42,125.29,125.47,99.0946,4401391
2011-05-17,124.93,125.26,123.85,124.81,98.5733,25419600
2011-05-18,124.89,125.85,124.56,125.71,99.2841,4539225
2011-05-19,126.11,126.48,125.46,126.18,99.6553,4717506
2011-05-20,125.51,125.66,124.57,124.85,98.9299,6893120
2011-05-23,123.22,123.88,123.03,123.52,97.876,5912935
2011-05-24,123.81,123.96,123.21,123.3,97.7017,4248097
2011-05-25,122.84,124.13,122.8,123.65,97.979,4111943
2011-05-26,123.41,124.17,122.92,123.8,98.0979,6195461
2011-05-27,124.18,124.6501,123.98,124.23,98.4386,4403261
2011-05-31,125.33,125.55,124.6,125.5,99.4449,5294830
2011-06-01,125.13,125.1799,122.62,122.7,97.2262,8228559
2011-06-02,122.76,122.87,121.72,122.3,96.9093,8833962
2011-06-03,120.88,122,120.84,121.32,96.1327,6224195
2011-06-06,121.1,121.34,120.51,120.73,95.6652,4685490
2011-06-07,121.28,121.6,120.47,120.49,95.4751,3836504
2011-06-08,120.41,120.83,120.08,120.3,95.3245,6862036
2011-06-09,120.59,121.68,120.425,121.12,95.9743,4031032
2011-06-10,120.65,120.74,119.21,119.37,94.5876,7389556
2011-06-13,119.73,120.04,119.09,119.46,94.6589,5363135
2011-06-14,120.25,121.14,120.21,120.7,95.6415,4853808
2011-06-15,119.65,120.06,118.55,118.88,94.1993,20965849
2011-06-16,118.84,119.85,118.69,119.53,94.7144,7473318
2011-06-17,120.23,120.47,119.43,119.74,95.0463,7748256
2011-06-20,119.35,120.74,119.34,120.54,95.6813,5686879
2011-06-21,120.98,121.91,120.74,121.59,96.5147,4750921
2011-06-22,121.15,121.81,120.79,120.81,95.8956,4718593
2011-06-23,119.62,120.34,118.49,120.32,95.5066,9034531
2011-06-24,120.23,120.308,118.99,119.2,94.6176,6645311
2011-06-27,119.27,120.73,119.08,120.2,95.4114,4490789
2011-06-28,120.63,121.65,120.49,121.611,96.5314,4086523
2011-06-29,122,122.61,121.49,122.45,97.1974,5713559
2011-06-30,122.9,124.02,122.76,123.83,98.2928,4759633
2011-07-01,124.09,125.72,123.8,125.58,99.6819,8692802
2011-07-05,125.54,125.81,125.16,125.49,99.6104,5324286
2011-07-06,125.38,126.26,125.23,126.09,100.0867,9795760
2011-07-07,126.83,127.37,126.6,127.1,100.8884,4410648
2011-07-08,126.03,126.42,125.5,126.39,100.3248,5987266
2011-07-11,125.17,125.465,124.54,124.95,99.1818,6938328
2011-07-12,124.86,125.54,124.31,124.33,98.6897,12503693
2011-07-13,124.96,125.94,124.49,124.8,99.0627,7366791
2011-07-14,124.89,125.67,123.97,124.21,98.5944,6522316
2011-07-15,124.71,124.77,123.78,124.56,98.9615,7853590
2011-07-18,123.9,124.02,122.72,123.62,98.2147,6153086
2011-07-19,124.4,125.82,124.32,125.63,99.8116,5849864
2011-07-20,125.77,125.83,125.26,125.46,99.6765,3291724
2011-07-21,126.03,127.3,125.73,127.03,100.9239,6883460
2011-07-22,126.88,127.02,126.22,126.6,100.5822,5848413
2011-07-25,125.34,126.34,125.13,125.76,99.9149,5241304
2011-07-26,125.36,125.53,124.67,124.83,99.176,7202859
2011-07-27,124.37,124.39,122.69,122.84,97.595,7563246
2011-07-28,122.82,123.66,122.0699,122.28,97.1501,7457775
2011-07-29,121.08,122.23,120.6364,121.13,96.2364,16021039
2011-08-01,122.74,122.96,119.77,121.11,96.2205,11632751
2011-08-02,120.32,121,118.42,118.46,94.1151,9644482
2011-08-03,118.6,118.89,116.83,118.8,94.3852,16594722
2011-08-04,117.32,117.5744,113.56,113.71,90.3413,19368284
2011-08-05,115.13,115.56,111.26,114.25,90.7703,30453515
2011-08-08,111.27,113.03,108.02,108.07,85.8604,30395605
2011-08-09,109.66,112.38,105.94,112.37,89.2767,32097724
2011-08-10,110.22,110.67,106.87,107.17,85.1453,27711534
2011-08-11,108.2,112.8229,107.83,111.25,88.3868,17398213
2011-08-12,112.49,113.49,111.58,112.8,89.6183,14099012
2011-08-15,113.78,114.88,113.44,114.81,91.2152,13586490
2011-08-16,113.94,114.91,112.97,114.08,90.6353,10853577
2011-08-17,114.7,115.46,113.38,114.26,90.7783,9350582
2011-08-18,111.6,111.7,109.01,110.07,87.4494,18144071
2011-08-19,108.29,110.63,107.77,107.91,86.0609,15277523
2011-08-22,110.18,110.3,108.01,108.3,86.3719,11314718
2011-08-23,108.85,111.47,108.43,111.37,88.8203,12384583
2011-08-24,111.25,113.071,110.91,112.95,90.0804,9256870
2011-08-25,113.39,113.7826,110.81,111.26,88.7326,10396157
2011-08-26,110.72,113.07,109.09,112.7,89.881,13140949
2011-08-29,113.97,115.2,113.92,115.14,91.827,7117794
2011-08-30,114.83,116.16,114.13,115.35,91.9944,10483935
2011-08-31,116.16,116.97,115.122,115.95,92.4729,8396996
2011-09-01,116.09,117.03,114.72,114.87,91.6116,7692944
2011-09-02,112.74,113.28,111.9515,112.28,89.546,9427950
2011-09-06,109.4,111.46,109.18,111.21,88.6927,10884597
2011-09-07,112.74,114.02,112.4,113.94,90.8699,7281056
2011-09-08,113.38,114.68,112.73,112.87,90.0166,7775500
2011-09-09,111.64,111.7,109.22,109.82,87.5841,11878046
2011-09-12,108.37,110.55,108.15,110.51,88.1344,10067681
2011-09-13,110.68,111.37,109.82,110.92,88.4614,10845305
2011-09-14,111.49,113.83,109.87,112.4,89.6417,14635026
2011-09-15,113.43,114.33,112.83,114.26,91.1251,9647020
2011-09-16,114.61,115.13,113.81,114.86,91.7721,12332257
2011-09-19,113.1,114.22,112.29,113.72,90.8612,9727356
2011-09-20,114.26,115.26,113.48,113.88,90.989,8070635
2011-09-21,113.93,114.23,110.88,110.949,88.6472,14936574
2011-09-22,107.95,108.4,105.72,107.07,85.5479,19750054
2011-09-23,106.44,107.87,106.13,107.45,85.8515,12057563
